,Sentence,Text,Section,Book
1174," Then when We came to take over that which We had planted, ye pretended not to know Him Who is the Lord thereof","Verily We planted the Tree of the Qur’án and provided its Orchard with all kinds of fruit, whereof ye all have been partaking. Then when We came to take over that which We had planted, ye pretended not to know Him Who is the Lord thereof.",P21,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1175,"Be ye not a cause of grief unto Us, nor withhold Us from this Orchard which belongeth unto Us, though independent are We of all that ye possess","Be ye not a cause of grief unto Us, nor withhold Us from this Orchard which belongeth unto Us, though independent are We of all that ye possess. Moreover, unto none of you shall We make this property lawful, were it even to the extent of a mustard seed. Verily, the Reckoner are We.",P22,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1176," Moreover, unto none of you shall We make this property lawful, were it even to the extent of a mustard seed","Be ye not a cause of grief unto Us, nor withhold Us from this Orchard which belongeth unto Us, though independent are We of all that ye possess. Moreover, unto none of you shall We make this property lawful, were it even to the extent of a mustard seed. Verily, the Reckoner are We.",P22,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1177," Verily, the Reckoner are We","Be ye not a cause of grief unto Us, nor withhold Us from this Orchard which belongeth unto Us, though independent are We of all that ye possess. Moreover, unto none of you shall We make this property lawful, were it even to the extent of a mustard seed. Verily, the Reckoner are We.",P22,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1178,"We have planted the Garden of the Bayán in the name of Him Whom God will make manifest, and have granted you permission to live therein until the time of His manifestation; then from the moment the Cause of Him Whom God will make manifest is inaugurated, We forbid you all the things ye hold as your own, unless ye may, by the leave of your Lord, be able to regain possession thereof","We have planted the Garden of the Bayán in the name of Him Whom God will make manifest, and have granted you permission to live therein until the time of His manifestation; then from the moment the Cause of Him Whom God will make manifest is inaugurated, We forbid you all the things ye hold as your own, unless ye may, by the leave of your Lord, be able to regain possession thereof. XVIII, 3.",P23,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1179," XVIII, 3","We have planted the Garden of the Bayán in the name of Him Whom God will make manifest, and have granted you permission to live therein until the time of His manifestation; then from the moment the Cause of Him Whom God will make manifest is inaugurated, We forbid you all the things ye hold as your own, unless ye may, by the leave of your Lord, be able to regain possession thereof. XVIII, 3.",P23,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1180,"O ye unto whom the Bayán is given! Be ye vigilant lest in the days of Him Whom God shall make manifest, while ye consider yourselves as seeking God’s pleasure, in reality ye persist in that which would only displease Him, even as did those who lived in the days of the Primal Point, to whom it never occurred that they were seeking things which ran counter to that which God had purposed","O ye unto whom the Bayán is given! Be ye vigilant lest in the days of Him Whom God shall make manifest, while ye consider yourselves as seeking God’s pleasure, in reality ye persist in that which would only displease Him, even as did those who lived in the days of the Primal Point, to whom it never occurred that they were seeking things which ran counter to that which God had purposed. They shut themselves out as by a veil from God and failed to observe that which He had desired for them to perform as true believers. They pondered not upon such people as lived in the days of Muḥammad, who believed likewise that they were seeking the good-pleasure of God, while they had actually cut themselves off therefrom, once they had failed to secure the good-pleasure of Muḥammad. Nevertheless they comprehended not.",P24,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1181, They shut themselves out as by a veil from God and failed to observe that which He had desired for them to perform as true believers,"O ye unto whom the Bayán is given! Be ye vigilant lest in the days of Him Whom God shall make manifest, while ye consider yourselves as seeking God’s pleasure, in reality ye persist in that which would only displease Him, even as did those who lived in the days of the Primal Point, to whom it never occurred that they were seeking things which ran counter to that which God had purposed. They shut themselves out as by a veil from God and failed to observe that which He had desired for them to perform as true believers. They pondered not upon such people as lived in the days of Muḥammad, who believed likewise that they were seeking the good-pleasure of God, while they had actually cut themselves off therefrom, once they had failed to secure the good-pleasure of Muḥammad. Nevertheless they comprehended not.",P24,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1182," They pondered not upon such people as lived in the days of Muḥammad, who believed likewise that they were seeking the good-pleasure of God, while they had actually cut themselves off therefrom, once they had failed to secure the good-pleasure of Muḥammad","O ye unto whom the Bayán is given! Be ye vigilant lest in the days of Him Whom God shall make manifest, while ye consider yourselves as seeking God’s pleasure, in reality ye persist in that which would only displease Him, even as did those who lived in the days of the Primal Point, to whom it never occurred that they were seeking things which ran counter to that which God had purposed. They shut themselves out as by a veil from God and failed to observe that which He had desired for them to perform as true believers. They pondered not upon such people as lived in the days of Muḥammad, who believed likewise that they were seeking the good-pleasure of God, while they had actually cut themselves off therefrom, once they had failed to secure the good-pleasure of Muḥammad. Nevertheless they comprehended not.",P24,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1183, Nevertheless they comprehended not,"O ye unto whom the Bayán is given! Be ye vigilant lest in the days of Him Whom God shall make manifest, while ye consider yourselves as seeking God’s pleasure, in reality ye persist in that which would only displease Him, even as did those who lived in the days of the Primal Point, to whom it never occurred that they were seeking things which ran counter to that which God had purposed. They shut themselves out as by a veil from God and failed to observe that which He had desired for them to perform as true believers. They pondered not upon such people as lived in the days of Muḥammad, who believed likewise that they were seeking the good-pleasure of God, while they had actually cut themselves off therefrom, once they had failed to secure the good-pleasure of Muḥammad. Nevertheless they comprehended not.",P24,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1184,"O ye who are invested with the Bayán! Regard not yourselves as being like unto the people to whom the Qur’án or the Gospel or other Scriptures of old were given, since at the time of His manifestation ye shall stray farther from God than did they","O ye who are invested with the Bayán! Regard not yourselves as being like unto the people to whom the Qur’án or the Gospel or other Scriptures of old were given, since at the time of His manifestation ye shall stray farther from God than did they. If ye happen to shut yourselves out it would never cross your minds that ye were shut out from Him. It behooveth you to consider how the people unto whom the Qur’án was given were debarred from the Truth, for indeed ye will act in a like manner, thinking that ye are doers of good. If ye perceive the degree of your deprivation of God, ye will wish to have perished from the face of the earth and to have sunk into oblivion. The day will come when ye will earnestly desire to know that which would meet with the good-pleasure of God but, alas, ye shall find no path unto Him. Ye, even as camels that wander aimlessly, will not find a pasture wherein ye may gather and unite upon a Cause in which ye can assuredly believe. At that time God shall cause the Sun of Truth to shine forth and the oceans of His bounty and grace to surge, while ye will have chosen droplets of water as the object of your desire, and will have deprived yourselves of the plenteous waters in His oceans.",P25,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1185, If ye happen to shut yourselves out it would never cross your minds that ye were shut out from Him,"O ye who are invested with the Bayán! Regard not yourselves as being like unto the people to whom the Qur’án or the Gospel or other Scriptures of old were given, since at the time of His manifestation ye shall stray farther from God than did they. If ye happen to shut yourselves out it would never cross your minds that ye were shut out from Him. It behooveth you to consider how the people unto whom the Qur’án was given were debarred from the Truth, for indeed ye will act in a like manner, thinking that ye are doers of good. If ye perceive the degree of your deprivation of God, ye will wish to have perished from the face of the earth and to have sunk into oblivion. The day will come when ye will earnestly desire to know that which would meet with the good-pleasure of God but, alas, ye shall find no path unto Him. Ye, even as camels that wander aimlessly, will not find a pasture wherein ye may gather and unite upon a Cause in which ye can assuredly believe. At that time God shall cause the Sun of Truth to shine forth and the oceans of His bounty and grace to surge, while ye will have chosen droplets of water as the object of your desire, and will have deprived yourselves of the plenteous waters in His oceans.",P25,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1186," It behooveth you to consider how the people unto whom the Qur’án was given were debarred from the Truth, for indeed ye will act in a like manner, thinking that ye are doers of good","O ye who are invested with the Bayán! Regard not yourselves as being like unto the people to whom the Qur’án or the Gospel or other Scriptures of old were given, since at the time of His manifestation ye shall stray farther from God than did they. If ye happen to shut yourselves out it would never cross your minds that ye were shut out from Him. It behooveth you to consider how the people unto whom the Qur’án was given were debarred from the Truth, for indeed ye will act in a like manner, thinking that ye are doers of good. If ye perceive the degree of your deprivation of God, ye will wish to have perished from the face of the earth and to have sunk into oblivion. The day will come when ye will earnestly desire to know that which would meet with the good-pleasure of God but, alas, ye shall find no path unto Him. Ye, even as camels that wander aimlessly, will not find a pasture wherein ye may gather and unite upon a Cause in which ye can assuredly believe. At that time God shall cause the Sun of Truth to shine forth and the oceans of His bounty and grace to surge, while ye will have chosen droplets of water as the object of your desire, and will have deprived yourselves of the plenteous waters in His oceans.",P25,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1187," If ye perceive the degree of your deprivation of God, ye will wish to have perished from the face of the earth and to have sunk into oblivion","O ye who are invested with the Bayán! Regard not yourselves as being like unto the people to whom the Qur’án or the Gospel or other Scriptures of old were given, since at the time of His manifestation ye shall stray farther from God than did they. If ye happen to shut yourselves out it would never cross your minds that ye were shut out from Him. It behooveth you to consider how the people unto whom the Qur’án was given were debarred from the Truth, for indeed ye will act in a like manner, thinking that ye are doers of good. If ye perceive the degree of your deprivation of God, ye will wish to have perished from the face of the earth and to have sunk into oblivion. The day will come when ye will earnestly desire to know that which would meet with the good-pleasure of God but, alas, ye shall find no path unto Him. Ye, even as camels that wander aimlessly, will not find a pasture wherein ye may gather and unite upon a Cause in which ye can assuredly believe. At that time God shall cause the Sun of Truth to shine forth and the oceans of His bounty and grace to surge, while ye will have chosen droplets of water as the object of your desire, and will have deprived yourselves of the plenteous waters in His oceans.",P25,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1188," The day will come when ye will earnestly desire to know that which would meet with the good-pleasure of God but, alas, ye shall find no path unto Him","O ye who are invested with the Bayán! Regard not yourselves as being like unto the people to whom the Qur’án or the Gospel or other Scriptures of old were given, since at the time of His manifestation ye shall stray farther from God than did they. If ye happen to shut yourselves out it would never cross your minds that ye were shut out from Him. It behooveth you to consider how the people unto whom the Qur’án was given were debarred from the Truth, for indeed ye will act in a like manner, thinking that ye are doers of good. If ye perceive the degree of your deprivation of God, ye will wish to have perished from the face of the earth and to have sunk into oblivion. The day will come when ye will earnestly desire to know that which would meet with the good-pleasure of God but, alas, ye shall find no path unto Him. Ye, even as camels that wander aimlessly, will not find a pasture wherein ye may gather and unite upon a Cause in which ye can assuredly believe. At that time God shall cause the Sun of Truth to shine forth and the oceans of His bounty and grace to surge, while ye will have chosen droplets of water as the object of your desire, and will have deprived yourselves of the plenteous waters in His oceans.",P25,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1189," Ye, even as camels that wander aimlessly, will not find a pasture wherein ye may gather and unite upon a Cause in which ye can assuredly believe","O ye who are invested with the Bayán! Regard not yourselves as being like unto the people to whom the Qur’án or the Gospel or other Scriptures of old were given, since at the time of His manifestation ye shall stray farther from God than did they. If ye happen to shut yourselves out it would never cross your minds that ye were shut out from Him. It behooveth you to consider how the people unto whom the Qur’án was given were debarred from the Truth, for indeed ye will act in a like manner, thinking that ye are doers of good. If ye perceive the degree of your deprivation of God, ye will wish to have perished from the face of the earth and to have sunk into oblivion. The day will come when ye will earnestly desire to know that which would meet with the good-pleasure of God but, alas, ye shall find no path unto Him. Ye, even as camels that wander aimlessly, will not find a pasture wherein ye may gather and unite upon a Cause in which ye can assuredly believe. At that time God shall cause the Sun of Truth to shine forth and the oceans of His bounty and grace to surge, while ye will have chosen droplets of water as the object of your desire, and will have deprived yourselves of the plenteous waters in His oceans.",P25,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1190," At that time God shall cause the Sun of Truth to shine forth and the oceans of His bounty and grace to surge, while ye will have chosen droplets of water as the object of your desire, and will have deprived yourselves of the plenteous waters in His oceans","O ye who are invested with the Bayán! Regard not yourselves as being like unto the people to whom the Qur’án or the Gospel or other Scriptures of old were given, since at the time of His manifestation ye shall stray farther from God than did they. If ye happen to shut yourselves out it would never cross your minds that ye were shut out from Him. It behooveth you to consider how the people unto whom the Qur’án was given were debarred from the Truth, for indeed ye will act in a like manner, thinking that ye are doers of good. If ye perceive the degree of your deprivation of God, ye will wish to have perished from the face of the earth and to have sunk into oblivion. The day will come when ye will earnestly desire to know that which would meet with the good-pleasure of God but, alas, ye shall find no path unto Him. Ye, even as camels that wander aimlessly, will not find a pasture wherein ye may gather and unite upon a Cause in which ye can assuredly believe. At that time God shall cause the Sun of Truth to shine forth and the oceans of His bounty and grace to surge, while ye will have chosen droplets of water as the object of your desire, and will have deprived yourselves of the plenteous waters in His oceans.",P25,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1191,If ye entertain any doubts in this matter consider the people unto whom the Gospel was given,"If ye entertain any doubts in this matter consider the people unto whom the Gospel was given. Having no access to the apostles of Jesus, they sought the pleasure of the Lord in their churches, hoping to learn that which would be acceptable unto God, but they found therein no path unto Him. Then when God manifested Muḥammad as His Messenger and as the Repository of His good-pleasure, they neglected to quicken their souls from the Fountain of living waters which streamed forth from the presence of their Lord and continued to rove distraught upon the earth seeking a mere droplet of water and believing that they were doing righteous deeds. They behaved as the people unto whom the Qur’án was given are now behaving.",P26,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1192," Having no access to the apostles of Jesus, they sought the pleasure of the Lord in their churches, hoping to learn that which would be acceptable unto God, but they found therein no path unto Him","If ye entertain any doubts in this matter consider the people unto whom the Gospel was given. Having no access to the apostles of Jesus, they sought the pleasure of the Lord in their churches, hoping to learn that which would be acceptable unto God, but they found therein no path unto Him. Then when God manifested Muḥammad as His Messenger and as the Repository of His good-pleasure, they neglected to quicken their souls from the Fountain of living waters which streamed forth from the presence of their Lord and continued to rove distraught upon the earth seeking a mere droplet of water and believing that they were doing righteous deeds. They behaved as the people unto whom the Qur’án was given are now behaving.",P26,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1193," Then when God manifested Muḥammad as His Messenger and as the Repository of His good-pleasure, they neglected to quicken their souls from the Fountain of living waters which streamed forth from the presence of their Lord and continued to rove distraught upon the earth seeking a mere droplet of water and believing that they were doing righteous deeds","If ye entertain any doubts in this matter consider the people unto whom the Gospel was given. Having no access to the apostles of Jesus, they sought the pleasure of the Lord in their churches, hoping to learn that which would be acceptable unto God, but they found therein no path unto Him. Then when God manifested Muḥammad as His Messenger and as the Repository of His good-pleasure, they neglected to quicken their souls from the Fountain of living waters which streamed forth from the presence of their Lord and continued to rove distraught upon the earth seeking a mere droplet of water and believing that they were doing righteous deeds. They behaved as the people unto whom the Qur’án was given are now behaving.",P26,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1194, They behaved as the people unto whom the Qur’án was given are now behaving,"If ye entertain any doubts in this matter consider the people unto whom the Gospel was given. Having no access to the apostles of Jesus, they sought the pleasure of the Lord in their churches, hoping to learn that which would be acceptable unto God, but they found therein no path unto Him. Then when God manifested Muḥammad as His Messenger and as the Repository of His good-pleasure, they neglected to quicken their souls from the Fountain of living waters which streamed forth from the presence of their Lord and continued to rove distraught upon the earth seeking a mere droplet of water and believing that they were doing righteous deeds. They behaved as the people unto whom the Qur’án was given are now behaving.",P26,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1195,O ye who are invested with the Bayán! Ye can act similarly,"O ye who are invested with the Bayán! Ye can act similarly. Take ye heed, therefore, lest ye deprive yourselves of attaining the presence of Him Who is the Manifestation of God, notwithstanding that ye have been day and night praying to behold His countenance; and be ye careful lest ye be deterred from attaining unto the ocean of His good-pleasure, when perplexed and to no avail ye roam the earth in search of a drop of water.",P27,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1196," Take ye heed, therefore, lest ye deprive yourselves of attaining the presence of Him Who is the Manifestation of God, notwithstanding that ye have been day and night praying to behold His countenance; and be ye careful lest ye be deterred from attaining unto the ocean of His good-pleasure, when perplexed and to no avail ye roam the earth in search of a drop of water","O ye who are invested with the Bayán! Ye can act similarly. Take ye heed, therefore, lest ye deprive yourselves of attaining the presence of Him Who is the Manifestation of God, notwithstanding that ye have been day and night praying to behold His countenance; and be ye careful lest ye be deterred from attaining unto the ocean of His good-pleasure, when perplexed and to no avail ye roam the earth in search of a drop of water.",P27,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1197,"Say, the testimony of God hath been fulfilled in the Bayán, and through its revelation the grace of God hath attained its highest consummation for all mankind","Say, the testimony of God hath been fulfilled in the Bayán, and through its revelation the grace of God hath attained its highest consummation for all mankind. Let no one among you say that God hath withheld the outpouring of His bounty unto you, for assuredly God’s mercy unto those to whom the Bayán is given hath been fulfilled and completed until the Day of Resurrection. Would that ye might believe in the signs of God. XVI, 13.",P28,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1198," Let no one among you say that God hath withheld the outpouring of His bounty unto you, for assuredly God’s mercy unto those to whom the Bayán is given hath been fulfilled and completed until the Day of Resurrection","Say, the testimony of God hath been fulfilled in the Bayán, and through its revelation the grace of God hath attained its highest consummation for all mankind. Let no one among you say that God hath withheld the outpouring of His bounty unto you, for assuredly God’s mercy unto those to whom the Bayán is given hath been fulfilled and completed until the Day of Resurrection. Would that ye might believe in the signs of God. XVI, 13.",P28,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1199, Would that ye might believe in the signs of God,"Say, the testimony of God hath been fulfilled in the Bayán, and through its revelation the grace of God hath attained its highest consummation for all mankind. Let no one among you say that God hath withheld the outpouring of His bounty unto you, for assuredly God’s mercy unto those to whom the Bayán is given hath been fulfilled and completed until the Day of Resurrection. Would that ye might believe in the signs of God. XVI, 13.",P28,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1200," XVI, 13","Say, the testimony of God hath been fulfilled in the Bayán, and through its revelation the grace of God hath attained its highest consummation for all mankind. Let no one among you say that God hath withheld the outpouring of His bounty unto you, for assuredly God’s mercy unto those to whom the Bayán is given hath been fulfilled and completed until the Day of Resurrection. Would that ye might believe in the signs of God. XVI, 13.",P28,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1201,"Verily God hath caused the people of the Bayán to be called into being through the power of Him unto Whom the Bayán was revealed, in preparation for the Day when they will return to their Lord","Verily God hath caused the people of the Bayán to be called into being through the power of Him unto Whom the Bayán was revealed, in preparation for the Day when they will return to their Lord.",P29,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1202,"Indeed those who will bear allegiance unto Him Whom God shall make manifest are the ones who have grasped the meaning of that which hath been revealed in the Bayán; they are indeed the sincere ones, while those who turn away from Him at the time of His appearance will have utterly failed to comprehend a single letter of the Bayán, even though they profess belief and assurance in whatever is revealed in it or observe its precepts","Indeed those who will bear allegiance unto Him Whom God shall make manifest are the ones who have grasped the meaning of that which hath been revealed in the Bayán; they are indeed the sincere ones, while those who turn away from Him at the time of His appearance will have utterly failed to comprehend a single letter of the Bayán, even though they profess belief and assurance in whatever is revealed in it or observe its precepts.",P30,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1203,"Say, every favorable and praiseworthy designation in the Bayán is but an allusion to those who recognize Him Whom God shall make manifest, and who believe with certainty in God and in His holy Writings, while every unfavorable designation therein is meant to refer to such as repudiate Him Whom God shall make manifest, though they may act uprightly within the bounds laid down in the Bayán","Say, every favorable and praiseworthy designation in the Bayán is but an allusion to those who recognize Him Whom God shall make manifest, and who believe with certainty in God and in His holy Writings, while every unfavorable designation therein is meant to refer to such as repudiate Him Whom God shall make manifest, though they may act uprightly within the bounds laid down in the Bayán. Say, if ye embrace the truth on the Day of Resurrection, God will assuredly pardon you for your night1 and will grant you forgiveness.",P31,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1204," Say, if ye embrace the truth on the Day of Resurrection, God will assuredly pardon you for your night1 and will grant you forgiveness","Say, every favorable and praiseworthy designation in the Bayán is but an allusion to those who recognize Him Whom God shall make manifest, and who believe with certainty in God and in His holy Writings, while every unfavorable designation therein is meant to refer to such as repudiate Him Whom God shall make manifest, though they may act uprightly within the bounds laid down in the Bayán. Say, if ye embrace the truth on the Day of Resurrection, God will assuredly pardon you for your night1 and will grant you forgiveness.",P31,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1205,"As to those who have faithfully observed the ordinances in the Bayán from the inception of its revelation until the Day when Him Whom God shall make manifest will appear, these are indeed the companions of the paradise of His good-pleasure who will be glorified in the presence of God and will dwell in the pavilions of His celestial Garden","As to those who have faithfully observed the ordinances in the Bayán from the inception of its revelation until the Day when Him Whom God shall make manifest will appear, these are indeed the companions of the paradise of His good-pleasure who will be glorified in the presence of God and will dwell in the pavilions of His celestial Garden. Yet, within less than a tiny fraction of an instant from the moment God will have revealed Him Who is the Manifestation of His Own Self, the entire company of the followers of the Bayán shall be put to proof. XVII, 1.",P32,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1206," Yet, within less than a tiny fraction of an instant from the moment God will have revealed Him Who is the Manifestation of His Own Self, the entire company of the followers of the Bayán shall be put to proof","As to those who have faithfully observed the ordinances in the Bayán from the inception of its revelation until the Day when Him Whom God shall make manifest will appear, these are indeed the companions of the paradise of His good-pleasure who will be glorified in the presence of God and will dwell in the pavilions of His celestial Garden. Yet, within less than a tiny fraction of an instant from the moment God will have revealed Him Who is the Manifestation of His Own Self, the entire company of the followers of the Bayán shall be put to proof. XVII, 1.",P32,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1207," XVII, 1","As to those who have faithfully observed the ordinances in the Bayán from the inception of its revelation until the Day when Him Whom God shall make manifest will appear, these are indeed the companions of the paradise of His good-pleasure who will be glorified in the presence of God and will dwell in the pavilions of His celestial Garden. Yet, within less than a tiny fraction of an instant from the moment God will have revealed Him Who is the Manifestation of His Own Self, the entire company of the followers of the Bayán shall be put to proof. XVII, 1.",P32,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1208,"Since thou hast faithfully obeyed the true religion of God in the past, it behooveth thee to follow His true religion hereafter, inasmuch as every religion proceedeth from God, the Help in Peril, the Self-Subsisting","Since thou hast faithfully obeyed the true religion of God in the past, it behooveth thee to follow His true religion hereafter, inasmuch as every religion proceedeth from God, the Help in Peril, the Self-Subsisting.",P33,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1209,"He Who hath revealed the Qur’án unto Muḥammad, the Apostle of God, ordaining in the Faith of Islám that which was pleasing unto Him, hath likewise revealed the Bayán, in the manner ye have been promised, unto Him Who is your Qá’im,1 your Guide, your Mihdí,2 your Lord, Him Whom ye acclaim as the manifestation of God’s most excellent titles","He Who hath revealed the Qur’án unto Muḥammad, the Apostle of God, ordaining in the Faith of Islám that which was pleasing unto Him, hath likewise revealed the Bayán, in the manner ye have been promised, unto Him Who is your Qá’im,1 your Guide, your Mihdí,2 your Lord, Him Whom ye acclaim as the manifestation of God’s most excellent titles. Verily the equivalent of that which God revealed unto Muḥammad during twenty-three years, hath been revealed unto Me within the space of two days and two nights. However, as ordained by God, no distinction is to be drawn between the two. He, in truth, hath power over all things.",P34,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1210," Verily the equivalent of that which God revealed unto Muḥammad during twenty-three years, hath been revealed unto Me within the space of two days and two nights","He Who hath revealed the Qur’án unto Muḥammad, the Apostle of God, ordaining in the Faith of Islám that which was pleasing unto Him, hath likewise revealed the Bayán, in the manner ye have been promised, unto Him Who is your Qá’im,1 your Guide, your Mihdí,2 your Lord, Him Whom ye acclaim as the manifestation of God’s most excellent titles. Verily the equivalent of that which God revealed unto Muḥammad during twenty-three years, hath been revealed unto Me within the space of two days and two nights. However, as ordained by God, no distinction is to be drawn between the two. He, in truth, hath power over all things.",P34,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1211," However, as ordained by God, no distinction is to be drawn between the two","He Who hath revealed the Qur’án unto Muḥammad, the Apostle of God, ordaining in the Faith of Islám that which was pleasing unto Him, hath likewise revealed the Bayán, in the manner ye have been promised, unto Him Who is your Qá’im,1 your Guide, your Mihdí,2 your Lord, Him Whom ye acclaim as the manifestation of God’s most excellent titles. Verily the equivalent of that which God revealed unto Muḥammad during twenty-three years, hath been revealed unto Me within the space of two days and two nights. However, as ordained by God, no distinction is to be drawn between the two. He, in truth, hath power over all things.",P34,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1212," He, in truth, hath power over all things","He Who hath revealed the Qur’án unto Muḥammad, the Apostle of God, ordaining in the Faith of Islám that which was pleasing unto Him, hath likewise revealed the Bayán, in the manner ye have been promised, unto Him Who is your Qá’im,1 your Guide, your Mihdí,2 your Lord, Him Whom ye acclaim as the manifestation of God’s most excellent titles. Verily the equivalent of that which God revealed unto Muḥammad during twenty-three years, hath been revealed unto Me within the space of two days and two nights. However, as ordained by God, no distinction is to be drawn between the two. He, in truth, hath power over all things.",P34,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1213,"I swear by the life of Him Whom God shall make manifest! My Revelation is indeed far more bewildering than that of Muḥammad, the Apostle of God, if thou dost but pause to reflect upon the days of God","I swear by the life of Him Whom God shall make manifest! My Revelation is indeed far more bewildering than that of Muḥammad, the Apostle of God, if thou dost but pause to reflect upon the days of God. Behold, how strange that a person brought up amongst the people of Persia should be empowered by God to proclaim such irrefutable utterances as to silence every man of learning, and be enabled to spontaneously reveal verses far more rapidly than anyone could possibly set down in writing. Verily, no God is there but Him, the Help in Peril, the Self-Subsisting. XVI, 18.",P35,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1214," Behold, how strange that a person brought up amongst the people of Persia should be empowered by God to proclaim such irrefutable utterances as to silence every man of learning, and be enabled to spontaneously reveal verses far more rapidly than anyone could possibly set down in writing","I swear by the life of Him Whom God shall make manifest! My Revelation is indeed far more bewildering than that of Muḥammad, the Apostle of God, if thou dost but pause to reflect upon the days of God. Behold, how strange that a person brought up amongst the people of Persia should be empowered by God to proclaim such irrefutable utterances as to silence every man of learning, and be enabled to spontaneously reveal verses far more rapidly than anyone could possibly set down in writing. Verily, no God is there but Him, the Help in Peril, the Self-Subsisting. XVI, 18.",P35,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
1215," Verily, no God is there but Him, the Help in Peril, the Self-Subsisting","I swear by the life of Him Whom God shall make manifest! My Revelation is indeed far more bewildering than that of Muḥammad, the Apostle of God, if thou dost but pause to reflect upon the days of God. Behold, how strange that a person brought up amongst the people of Persia should be empowered by God to proclaim such irrefutable utterances as to silence every man of learning, and be enabled to spontaneously reveal verses far more rapidly than anyone could possibly set down in writing. Verily, no God is there but Him, the Help in Peril, the Self-Subsisting. XVI, 18.",P35,Selections from the Writings of the Báb -  5 Excerpts from the Kitáb-i-Asmá’ (The Book of Names) 
